t,x,y,z
4.434,4.1085,-0.951057,220.178
4.435,4.10875,-1,220.31
4.436,4.109,-0.951057,220.442
4.437,4.10925,-0.809017,220.574
4.438,4.1095,-0.587785,220.706
4.439,4.10975,-0.309017,220.838
4.44,4.11,-5.73099e-11,220.97
4.441,4.11025,0.309017,221.103
4.442,4.1105,0.587785,221.235
4.443,4.11075,0.809017,221.367
4.444,4.111,0.951057,221.499
4.445,4.11125,1,221.632
4.446,4.1115,0.951057,221.764
4.447,4.11175,0.809017,221.897
4.448,4.112,0.587785,222.029
4.449,4.11225,0.309017,222.162
4.45,4.1125,5.62975e-11,222.295
4.451,4.11275,-0.309017,222.427
4.452,4.113,-0.587785,222.56
4.453,4.11325,-0.809017,222.693
4.454,4.1135,-0.951057,222.826
4.455,4.11375,-1,222.959
4.456,4.114,-0.951057,223.092
4.457,4.11425,-0.809017,223.225
4.458,4.1145,-0.587785,223.358
4.459,4.11475,-0.309017,223.491
4.46,4.115,-5.52851e-11,223.625
4.461,4.11525,0.309017,223.758
4.462,4.1155,0.587785,223.891
4.463,4.11575,0.809017,224.025
4.464,4.116,0.951057,224.158
4.465,4.11625,1,224.292
4.466,4.1165,0.951057,224.425
4.467,4.11675,0.809017,224.559
4.468,4.117,0.587785,224.693
4.469,4.11725,0.309017,224.826
4.47,4.1175,5.42727e-11,224.96
4.471,4.11775,-0.309017,225.094
4.472,4.118,-0.587785,225.228
4.473,4.11825,-0.809017,225.362
4.474,4.1185,-0.951057,225.496
4.475,4.11875,-1,225.63
4.476,4.119,-0.951057,225.764
4.477,4.11925,-0.809017,225.898
4.478,4.1195,-0.587785,226.033
4.479,4.11975,-0.309017,226.167
4.48,4.12,-5.32603e-11,226.301
4.481,4.12025,0.309017,226.436
4.482,4.1205,0.587785,226.57
4.483,4.12075,0.809017,226.705
4.484,4.121,0.951057,226.839
4.485,4.12125,1,226.974
4.486,4.1215,0.951057,227.108
4.487,4.12175,0.809017,227.243
4.488,4.122,0.587785,227.378
4.489,4.12225,0.309017,227.513
4.49,4.1225,5.20205e-11,227.648
4.491,4.12275,-0.309017,227.783
4.492,4.123,-0.587785,227.918
4.493,4.12325,-0.809017,228.053
4.494,4.1235,-0.951057,228.188
4.495,4.12375,-1,228.323
4.496,4.124,-0.951057,228.458
4.497,4.12425,-0.809017,228.594
4.498,4.1245,-0.587785,228.729
4.499,4.12475,-0.309017,228.865
4.5,4.125,-5.10081e-11,229
4.501,4.12525,0.309017,229.136
4.502,4.1255,0.587785,229.271
4.503,4.12575,0.809017,229.407
4.504,4.126,0.951057,229.542
4.505,4.12625,1,229.678
4.506,4.1265,0.951057,229.814
4.507,4.12675,0.809017,229.95
4.508,4.127,0.587785,230.086
4.509,4.12725,0.309017,230.222
4.51,4.1275,4.99957e-11,230.358
4.511,4.12775,-0.309017,230.494
4.512,4.128,-0.587785,230.63
4.513,4.12825,-0.809017,230.766
4.514,4.1285,-0.951057,230.902
4.515,4.12875,-1,231.039
4.516,4.129,-0.951057,231.175
4.517,4.12925,-0.809017,231.312
4.518,4.1295,-0.587785,231.448
4.519,4.12975,-0.309017,231.585
4.52,4.13,-4.89833e-11,231.721
4.521,4.13025,0.309017,231.858
4.522,4.1305,0.587785,231.995
4.523,4.13075,0.809017,232.131
4.524,4.131,0.951057,232.268
4.525,4.13125,1,232.405
4.526,4.1315,0.951057,232.542
4.527,4.13175,0.809017,232.679
4.528,4.132,0.587785,232.816
4.529,4.13225,0.309017,232.953
4.53,4.1325,4.79709e-11,233.09
4.531,4.13275,-0.309017,233.227
4.532,4.133,-0.587785,233.365
4.533,4.13325,-0.809017,233.502
4.534,4.1335,-0.951057,233.639
4.535,4.13375,-1,233.777
4.536,4.134,-0.951057,233.914
4.537,4.13425,-0.809017,234.052
4.538,4.1345,-0.587785,234.19
4.539,4.13475,-0.309017,234.327
4.54,4.135,-4.69585e-11,234.465
4.541,4.13525,0.309017,234.603
4.542,4.1355,0.587785,234.741
4.543,4.13575,0.809017,234.878
4.544,4.136,0.951057,235.016
4.545,4.13625,1,235.154
4.546,4.1365,0.951057,235.292
4.547,4.13675,0.809017,235.431
4.548,4.137,0.587785,235.569
4.549,4.13725,0.309017,235.707
4.55,4.1375,4.57188e-11,235.845
4.551,4.13775,-0.309017,235.984
4.552,4.138,-0.587785,236.122
4.553,4.13825,-0.809017,236.26
4.554,4.1385,-0.951057,236.399
4.555,4.13875,-1,236.538
4.556,4.139,-0.951057,236.676
4.557,4.13925,-0.809017,236.815
4.558,4.1395,-0.587785,236.954
4.559,4.13975,-0.309017,237.092
4.56,4.14,-4.47063e-11,237.231
4.561,4.14025,0.309017,237.37
4.562,4.1405,0.587785,237.509
4.563,4.14075,0.809017,237.648
4.564,4.141,0.951057,237.787
4.565,4.14125,1,237.926
4.566,4.1415,0.951057,238.066
4.567,4.14175,0.809017,238.205
4.568,4.142,0.587785,238.344
4.569,4.14225,0.309017,238.483
4.57,4.1425,4.36939e-11,238.623
4.571,4.14275,-0.309017,238.762
4.572,4.143,-0.587785,238.902
4.573,4.14325,-0.809017,239.041
4.574,4.1435,-0.951057,239.181
4.575,4.14375,-1,239.321
4.576,4.144,-0.951057,239.461
4.577,4.14425,-0.809017,239.6
4.578,4.1445,-0.587785,239.74
4.579,4.14475,-0.309017,239.88
4.58,4.145,-4.26815e-11,240.02
4.581,4.14525,0.309017,240.16
4.582,4.1455,0.587785,240.3
4.583,4.14575,0.809017,240.441
4.584,4.146,0.951057,240.581
4.585,4.14625,1,240.721
4.586,4.1465,0.951057,240.861
4.587,4.14675,0.809017,241.002
4.588,4.147,0.587785,241.142
4.589,4.14725,0.309017,241.283
4.59,4.1475,4.16691e-11,241.423
4.591,4.14775,-0.309017,241.564
4.592,4.148,-0.587785,241.705
4.593,4.14825,-0.809017,241.845
4.594,4.1485,-0.951057,241.986
4.595,4.14875,-1,242.127
4.596,4.149,-0.951057,242.268
4.597,4.14925,-0.809017,242.409
4.598,4.1495,-0.587785,242.55
4.599,4.14975,-0.309017,242.691
4.6,4.15,-4.06567e-11,242.832
4.601,4.15025,0.309017,242.973
4.602,4.1505,0.587785,243.114
4.603,4.15075,0.809017,243.256
4.604,4.151,0.951057,243.397
4.605,4.15125,1,243.539
4.606,4.1515,0.951057,243.68
4.607,4.15175,0.809017,243.822
4.608,4.152,0.587785,243.963
4.609,4.15225,0.309017,244.105
4.61,4.1525,3.9417e-11,244.246
4.611,4.15275,-0.309017,244.388
4.612,4.153,-0.587785,244.53
4.613,4.15325,-0.809017,244.672
4.614,4.1535,-0.951057,244.814
4.615,4.15375,-1,244.956
4.616,4.154,-0.951057,245.098
4.617,4.15425,-0.809017,245.24
4.618,4.1545,-0.587785,245.382
4.619,4.15475,-0.309017,245.524
4.62,4.155,-3.84046e-11,245.667
4.621,4.15525,0.309017,245.809
4.622,4.1555,0.587785,245.951
4.623,4.15575,0.809017,246.094
4.624,4.156,0.951057,246.236
4.625,4.15625,1,246.379
4.626,4.1565,0.951057,246.522
4.627,4.15675,0.809017,246.664
4.628,4.157,0.587785,246.807
4.629,4.15725,0.309017,246.95
4.63,4.1575,3.73922e-11,247.093
4.631,4.15775,-0.309017,247.236
4.632,4.158,-0.587785,247.378
4.633,4.15825,-0.809017,247.521
4.634,4.1585,-0.951057,247.665
4.635,4.15875,-1,247.808
4.636,4.159,-0.951057,247.951
4.637,4.15925,-0.809017,248.094
4.638,4.1595,-0.587785,248.237
4.639,4.15975,-0.309017,248.381
4.64,4.16,-3.63798e-11,248.524
4.641,4.16025,0.309017,248.668
4.642,4.1605,0.587785,248.811
4.643,4.16075,0.809017,248.955
4.644,4.161,0.951057,249.099
4.645,4.16125,1,249.242
4.646,4.1615,0.951057,249.386
4.647,4.16175,0.809017,249.53
4.648,4.162,0.587785,249.674
4.649,4.16225,0.309017,249.818
4.65,4.1625,3.53674e-11,249.962
4.651,4.16275,-0.309017,250.106
4.652,4.163,-0.587785,250.25
4.653,4.16325,-0.809017,250.394
4.654,4.1635,-0.951057,250.538
4.655,4.16375,-1,250.683
4.656,4.164,-0.951057,250.827
4.657,4.16425,-0.809017,250.971
4.658,4.1645,-0.587785,251.116
4.659,4.16475,-0.309017,251.26
4.66,4.165,-3.4355e-11,251.405
4.661,4.16525,0.309017,251.55
4.662,4.1655,0.587785,251.694
4.663,4.16575,0.809017,251.839
4.664,4.166,0.951057,251.984
4.665,4.16625,1,252.129
4.666,4.1665,0.951057,252.274
4.667,4.16675,0.809017,252.419
4.668,4.167,0.587785,252.564
4.669,4.16725,0.309017,252.709
4.67,4.1675,3.31152e-11,252.854
4.671,4.16775,-0.309017,252.999
4.672,4.168,-0.587785,253.145
4.673,4.16825,-0.809017,253.29
4.674,4.1685,-0.951057,253.435
4.675,4.16875,-1,253.581
4.676,4.169,-0.951057,253.726
4.677,4.16925,-0.809017,253.872
4.678,4.1695,-0.587785,254.017
4.679,4.16975,-0.309017,254.163
4.68,4.17,-3.21028e-11,254.309
4.681,4.17025,0.309017,254.455
4.682,4.1705,0.587785,254.601
4.683,4.17075,0.809017,254.746
4.684,4.171,0.951057,254.892
4.685,4.17125,1,255.038
4.686,4.1715,0.951057,255.185
4.687,4.17175,0.809017,255.331
4.688,4.172,0.587785,255.477
4.689,4.17225,0.309017,255.623
4.69,4.1725,3.10904e-11,255.77
4.691,4.17275,-0.309017,255.916
4.692,4.173,-0.587785,256.062
4.693,4.17325,-0.809017,256.209
4.694,4.1735,-0.951057,256.355
4.695,4.17375,-1,256.502
4.696,4.174,-0.951057,256.649
4.697,4.17425,-0.809017,256.795
4.698,4.1745,-0.587785,256.942
4.699,4.17475,-0.309017,257.089
4.7,4.175,-3.0078e-11,257.236
4.701,4.17525,0.309017,257.383
4.702,4.1755,0.587785,257.53
4.703,4.17575,0.809017,257.677
4.704,4.176,0.951057,257.824
4.705,4.17625,1,257.971
4.706,4.1765,0.951057,258.119
4.707,4.17675,0.809017,258.266
4.708,4.177,0.587785,258.413
4.709,4.17725,0.309017,258.561
4.71,4.1775,2.90656e-11,258.708
4.711,4.17775,-0.309017,258.856
4.712,4.178,-0.587785,259.003
4.713,4.17825,-0.809017,259.151
4.714,4.1785,-0.951057,259.299
4.715,4.17875,-1,259.447
4.716,4.179,-0.951057,259.595
4.717,4.17925,-0.809017,259.742
4.718,4.1795,-0.587785,259.89
4.719,4.17975,-0.309017,260.038
4.72,4.18,-2.80532e-11,260.186
4.721,4.18025,0.309017,260.335
4.722,4.1805,0.587785,260.483
4.723,4.18075,0.809017,260.631
4.724,4.181,0.951057,260.779
4.725,4.18125,1,260.928
4.726,4.1815,0.951057,261.076
4.727,4.18175,0.809017,261.225
4.728,4.182,0.587785,261.373
4.729,4.18225,0.309017,261.522
4.73,4.1825,2.68134e-11,261.671
4.731,4.18275,-0.309017,261.819
4.732,4.183,-0.587785,261.968
4.733,4.18325,-0.809017,262.117
4.734,4.1835,-0.951057,262.266
4.735,4.18375,-1,262.415
4.736,4.184,-0.951057,262.564
4.737,4.18425,-0.809017,262.713
4.738,4.1845,-0.587785,262.862
4.739,4.18475,-0.309017,263.011
4.74,4.185,-2.5801e-11,263.16
4.741,4.18525,0.309017,263.31
4.742,4.1855,0.587785,263.459
4.743,4.18575,0.809017,263.609
4.744,4.186,0.951057,263.758
4.745,4.18625,1,263.908
4.746,4.1865,0.951057,264.057
4.747,4.18675,0.809017,264.207
4.748,4.187,0.587785,264.357
4.749,4.18725,0.309017,264.506
4.75,4.1875,2.47886e-11,264.656
4.751,4.18775,-0.309017,264.806
4.752,4.188,-0.587785,264.956
4.753,4.18825,-0.809017,265.106
4.754,4.1885,-0.951057,265.256
4.755,4.18875,-1,265.406
4.756,4.189,-0.951057,265.557
4.757,4.18925,-0.809017,265.707
4.758,4.1895,-0.587785,265.857
4.759,4.18975,-0.309017,266.008
4.76,4.19,-2.37762e-11,266.158
4.761,4.19025,0.309017,266.308
4.762,4.1905,0.587785,266.459
4.763,4.19075,0.809017,266.61
4.764,4.191,0.951057,266.76
4.765,4.19125,1,266.911
4.766,4.1915,0.951057,267.062
4.767,4.19175,0.809017,267.213
4.768,4.192,0.587785,267.364
4.769,4.19225,0.309017,267.515
4.77,4.1925,2.27638e-11,267.666
4.771,4.19275,-0.309017,267.817
4.772,4.193,-0.587785,267.968
4.773,4.19325,-0.809017,268.119
4.774,4.1935,-0.951057,268.27
4.775,4.19375,-1,268.422
4.776,4.194,-0.951057,268.573
4.777,4.19425,-0.809017,268.724
4.778,4.1945,-0.587785,268.876
4.779,4.19475,-0.309017,269.027
4.78,4.195,-2.17514e-11,269.179
4.781,4.19525,0.309017,269.331
4.782,4.1955,0.587785,269.483
4.783,4.19575,0.809017,269.634
4.784,4.196,0.951057,269.786
4.785,4.19625,1,269.938
4.786,4.1965,0.951057,270.09
4.787,4.19675,0.809017,270.242
4.788,4.197,0.587785,270.394
4.789,4.19725,0.309017,270.546
4.79,4.1975,2.0739e-11,270.699
4.791,4.19775,-0.309017,270.851
4.792,4.198,-0.587785,271.003
4.793,4.19825,-0.809017,271.156
4.794,4.1985,-0.951057,271.308
4.795,4.19875,-1,271.461
4.796,4.199,-0.951057,271.613
4.797,4.19925,-0.809017,271.766
4.798,4.1995,-0.587785,271.918
4.799,4.19975,-0.309017,272.071
4.8,4.2,-1.94992e-11,272.224
4.801,4.20025,0.309017,272.377
4.802,4.2005,0.587785,272.53
4.803,4.20075,0.809017,272.683
4.804,4.201,0.951057,272.836
4.805,4.20125,1,272.989
4.806,4.2015,0.951057,273.142
4.807,4.20175,0.809017,273.295
4.808,4.202,0.587785,273.449
4.809,4.20225,0.309017,273.602
4.81,4.2025,1.84868e-11,273.755
4.811,4.20275,-0.309017,273.909
4.812,4.203,-0.587785,274.062
4.813,4.20325,-0.809017,274.216
4.814,4.2035,-0.951057,274.37
4.815,4.20375,-1,274.523
4.816,4.204,-0.951057,274.677
4.817,4.20425,-0.809017,274.831
4.818,4.2045,-0.587785,274.985
4.819,4.20475,-0.309017,275.139
4.82,4.205,-1.74744e-11,275.293
4.821,4.20525,0.309017,275.447
4.822,4.2055,0.587785,275.601
4.823,4.20575,0.809017,275.755
4.824,4.206,0.951057,275.909
4.825,4.20625,1,276.064
4.826,4.2065,0.951057,276.218
4.827,4.20675,0.809017,276.372
4.828,4.207,0.587785,276.527
4.829,4.20725,0.309017,276.681
4.83,4.2075,1.6462e-11,276.836
4.831,4.20775,-0.309017,276.991
4.832,4.208,-0.587785,277.145
4.833,4.20825,-0.809017,277.3
4.834,4.2085,-0.951057,277.455
4.835,4.20875,-1,277.61
4.836,4.209,-0.951057,277.765
4.837,4.20925,-0.809017,277.92
4.838,4.2095,-0.587785,278.075
4.839,4.20975,-0.309017,278.23
4.84,4.21,-1.54496e-11,278.385
4.841,4.21025,0.309017,278.541
4.842,4.2105,0.587785,278.696
4.843,4.21075,0.809017,278.851
4.844,4.211,0.951057,279.007
4.845,4.21125,1,279.162
4.846,4.2115,0.951057,279.318
4.847,4.21175,0.809017,279.474
4.848,4.212,0.587785,279.629
4.849,4.21225,0.309017,279.785
4.85,4.2125,1.44372e-11,279.941
4.851,4.21275,-0.309017,280.097
4.852,4.213,-0.587785,280.253
4.853,4.21325,-0.809017,280.409
4.854,4.2135,-0.951057,280.565
4.855,4.21375,-1,280.721
4.856,4.214,-0.951057,280.877
4.857,4.21425,-0.809017,281.033
4.858,4.2145,-0.587785,281.189
4.859,4.21475,-0.309017,281.346
4.86,4.215,-1.31975e-11,281.502
4.861,4.21525,0.309017,281.659
4.862,4.2155,0.587785,281.815
4.863,4.21575,0.809017,281.972
4.864,4.216,0.951057,282.128
4.865,4.21625,1,282.285
4.866,4.2165,0.951057,282.442
4.867,4.21675,0.809017,282.599
4.868,4.217,0.587785,282.756
4.869,4.21725,0.309017,282.912
4.87,4.2175,1.21851e-11,283.07
4.871,4.21775,-0.309017,283.227
4.872,4.218,-0.587785,283.384
4.873,4.21825,-0.809017,283.541
4.874,4.2185,-0.951057,283.698
4.875,4.21875,-1,283.855
4.876,4.219,-0.951057,284.013
4.877,4.21925,-0.809017,284.17
4.878,4.2195,-0.587785,284.328
4.879,4.21975,-0.309017,284.485
4.88,4.22,-1.11727e-11,284.643
4.881,4.22025,0.309017,284.801
4.882,4.2205,0.587785,284.958
4.883,4.22075,0.809017,285.116
4.884,4.221,0.951057,285.274
4.885,4.22125,1,285.432
4.886,4.2215,0.951057,285.59
4.887,4.22175,0.809017,285.748
4.888,4.222,0.587785,285.906
4.889,4.22225,0.309017,286.064
4.89,4.2225,1.01603e-11,286.222
4.891,4.22275,-0.309017,286.381
4.892,4.223,-0.587785,286.539
4.893,4.22325,-0.809017,286.697
4.894,4.2235,-0.951057,286.856
4.895,4.22375,-1,287.014
4.896,4.224,-0.951057,287.173
4.897,4.22425,-0.809017,287.332
4.898,4.2245,-0.587785,287.49
4.899,4.22475,-0.309017,287.649
4.9,4.225,-9.14785e-12,287.808
4.901,4.22525,0.309017,287.967
4.902,4.2255,0.587785,288.126
4.903,4.22575,0.809017,288.285
4.904,4.226,0.951057,288.444
4.905,4.22625,1,288.603
4.906,4.2265,0.951057,288.762
4.907,4.22675,0.809017,288.922
4.908,4.227,0.587785,289.081
4.909,4.22725,0.309017,289.24
4.91,4.2275,8.13545e-12,289.4
4.911,4.22775,-0.309017,289.559
4.912,4.228,-0.587785,289.719
4.913,4.22825,-0.809017,289.878
4.914,4.2285,-0.951057,290.038
4.915,4.22875,-1,290.198
4.916,4.229,-0.951057,290.358
4.917,4.22925,-0.809017,290.517
4.918,4.2295,-0.587785,290.677
4.919,4.22975,-0.309017,290.837
4.92,4.23,-6.89567e-12,290.997
4.921,4.23025,0.309017,291.157
4.922,4.2305,0.587785,291.318
4.923,4.23075,0.809017,291.478
4.924,4.231,0.951057,291.638
4.925,4.23125,1,291.799
4.926,4.2315,0.951057,291.959
4.927,4.23175,0.809017,292.119
4.928,4.232,0.587785,292.28
4.929,4.23225,0.309017,292.441
4.93,4.2325,5.88327e-12,292.601
4.931,4.23275,-0.309017,292.762
4.932,4.233,-0.587785,292.923
4.933,4.23325,-0.809017,293.084
4.934,4.2335,-0.951057,293.244
4.935,4.23375,-1,293.405
4.936,4.234,-0.951057,293.566
4.937,4.23425,-0.809017,293.728
4.938,4.2345,-0.587785,293.889
4.939,4.23475,-0.309017,294.05
4.94,4.235,-4.87087e-12,294.211
4.941,4.23525,0.309017,294.373
4.942,4.2355,0.587785,294.534
4.943,4.23575,0.809017,294.695
4.944,4.236,0.951057,294.857
4.945,4.23625,1,295.018
4.946,4.2365,0.951057,295.18
4.947,4.23675,0.809017,295.342
4.948,4.237,0.587785,295.504
4.949,4.23725,0.309017,295.665
4.95,4.2375,3.85847e-12,295.827
4.951,4.23775,-0.309017,295.989
4.952,4.238,-0.587785,296.151
4.953,4.23825,-0.809017,296.313
4.954,4.2385,-0.951057,296.475
4.955,4.23875,-1,296.638
4.956,4.239,-0.951057,296.8
4.957,4.23925,-0.809017,296.962
4.958,4.2395,-0.587785,297.125
4.959,4.23975,-0.309017,297.287
4.96,4.24,-2.84607e-12,297.449
4.961,4.24025,0.309017,297.612
4.962,4.2405,0.587785,297.775
4.963,4.24075,0.809017,297.937
4.964,4.241,0.951057,298.1
4.965,4.24125,1,298.263
4.966,4.2415,0.951057,298.426
4.967,4.24175,0.809017,298.589
4.968,4.242,0.587785,298.752
4.969,4.24225,0.309017,298.915
4.97,4.2425,1.83367e-12,299.078
4.971,4.24275,-0.309017,299.241
4.972,4.243,-0.587785,299.404
4.973,4.24325,-0.809017,299.568
4.974,4.2435,-0.951057,299.731
4.975,4.24375,-1,299.894
4.976,4.244,-0.951057,300.058
4.977,4.24425,-0.809017,300.221
4.978,4.2445,-0.587785,300.385
4.979,4.24475,-0.309017,300.549
4.98,4.245,-5.93894e-13,300.712
4.981,4.24525,0.309017,300.876
4.982,4.2455,0.587785,301.04
4.983,4.24575,0.809017,301.204
4.984,4.246,0.951057,301.368
4.985,4.24625,1,301.532
4.986,4.2465,0.951057,301.696
4.987,4.24675,0.809017,301.86
4.988,4.247,0.587785,302.024
4.989,4.24725,0.309017,302.189
4.99,4.2475,-4.18506e-13,302.353
4.991,4.24775,-0.309017,302.518
4.992,4.248,-0.587785,302.682
4.993,4.24825,-0.809017,302.847
4.994,4.2485,-0.951057,303.011
4.995,4.24875,-1,303.176
4.996,4.249,-0.951057,303.34
4.997,4.24925,-0.809017,303.505
4.998,4.2495,-0.587785,303.67
4.999,4.24975,-0.309017,303.835
